5635014	20071022045607	2007-10	1
7526260	20080724021326	2008-07	1
2830089	20061123000154	2006-11	0
7108728	20080514233626	2008-05	0
19977087	20131021174408	2013-10	1
10244171	20090803034643	2009-08	0
20699681	20140202232526	2014-02	1
6916103	20080417164204	2008-04	0
23911092	20150126171344	2015-01	0
17967384	20121127000256	2012-11	0
8838345	20090128101318	2009-01	1
14752660	20110612023633	2011-06	0
26221155	20150910054740	2015-09	0
18290013	20130120011928	2013-01	0
305890	20050622054953	2005-06	1
19314361	20130709152439	2013-07	0
27607568	20160218071130	2016-02	0
23516571	20141217145640	2014-12	0
28438094	20160528154530	2016-05	0
8689650	20090109214010	2009-01	0
2901619	20061201010621	2006-12	0
6621451	20080308164156	2008-03	0
4092959	20070411151717	2007-04	0
17517906	20120916033933	2012-09	0
960443	20060220012715	2006-02	1
27710822	20160301013100	2016-03	0
20219877	20131125034222	2013-11	1
114661	20041007074234	2004-10	1
199924	20050227000442	2005-02	1
11689718	20100214085857	2010-02	0
15760452	20111119123623	2011-11	1
9661620	20090512033922	2009-05	1
5984372	20071210193500	2007-12	0
28318643	20160512175740	2016-05	0
23208460	20141117151823	2014-11	0
174324	20050206081712	2005-02	1
2519354	20061018215521	2006-10	0
7632124	20080811125915	2008-08	0
389381	20050817182354	2005-08	1
2422137	20061007152507	2006-10	0
7324445	20080617094048	2008-06	0
12830115	20100801162118	2010-08	1
215277	20050322054136	2005-03	1
21873296	20140720165939	2014-07	1
13384405	20101105174924	2010-11	0
25393796	20150604224303	2015-06	0
9296603	20090324213949	2009-03	0
24744867	20150412230018	2015-04	0
37771	20040112120306	2004-01	0
339862	20050719112436	2005-07	0
27232359	20160105184048	2016-01	0
235462	20060223185425	2006-02	1
1596680	20060611083918	2006-06	1
24293234	20150302105518	2015-03	0
14139232	20110307073039	2011-03	0
9639071	20090508203931	2009-05	0
295045	20050612055208	2005-06	0
24049501	20150208114645	2015-02	0
82714	20040717132247	2004-07	1
3568977	20070215155107	2007-02	0
22202184	20140814125907	2014-08	0
4852098	20070713034025	2007-07	0
21104451	20140402011137	2014-04	0
8916010	20090206145053	2009-02	0
2280796	20060920053316	2006-09	1
15371048	20110920141026	2011-09	0
25465255	20150611232622	2015-06	0
2147972	20060903222022	2006-09	0
14861212	20110630011610	2011-06	0
19133648	20130604212339	2013-06	0
8012956	20081006004033	2008-10	0
7785408	20080904203133	2008-09	0
5160776	20070823200515	2007-08	0
7743307	20080829175425	2008-08	0
8182914	20081028055108	2008-10	1
10998438	20091112031704	2009-11	0
55454	20040328035820	2004-03	0
16822561	20120515085226	2012-05	0
17894951	20121115135304	2012-11	0
20131836	20131113034641	2013-11	0
28588622	20160617172844	2016-06	0
1047461	20060308024300	2006-03	0
14974882	20110719220616	2011-07	0
5839767	20071118070635	2007-11	0
25442774	20150609194746	2015-06	0
6162143	20080110131853	2008-01	0
3020575	20061213214532	2006-12	0
21495400	20140527115842	2014-05	0
9869675	20090609143021	2009-06	0
16576579	20120401111224	2012-04	0
2786738	20061118010356	2006-11	1
7169838	20080523210252	2008-05	0
15438403	20110930183755	2011-09	0
10256500	20090804211550	2009-08	1
3974661	20070329021214	2007-03	0
22173280	20140812104409	2014-08	0
4274925	20070430190205	2007-04	0
21870770	20140720082151	2014-07	0
21264537	20140425121829	2014-04	1
45859	20040221032533	2004-02	1
6610093	20080307004012	2008-03	1
22265889	20140820024354	2014-08	0
10391	20030424190936	2003-04	1
8919381	20090206230316	2009-02	0
1671506	20060623155526	2006-06	0
9327344	20090328180112	2009-03	0
20916128	20140305192751	2014-03	0
10416045	20090826190309	2009-08	0
189958	20050211201756	2005-02	0
4256785	20070428154923	2007-04	1
6530730	20080225235226	2008-02	0
12697305	20100708132654	2010-07	0
19530450	20130814125852	2013-08	0
1781288	20060712171856	2006-07	0
15394595	20110924014458	2011-09	0
448934	20050922052948	2005-09	1
181437	20050201015946	2005-02	1
7344080	20080620135457	2008-06	1
27263724	20160109055917	2016-01	0
3047637	20061217081529	2006-12	1
23605293	20141227181043	2014-12	0
21056338	20140326030025	2014-03	0
26224936	20150910153433	2015-09	0
23631661	20141230121142	2014-12	0
28096754	20160415150610	2016-04	0
2974648	20061208215623	2006-12	0
195395	20050219004955	2005-02	1
21658943	20140620165909	2014-06	0
10470989	20090903033639	2009-09	0
8941980	20090209202922	2009-02	0
6113879	20080103204133	2008-01	0
15441841	20111001105932	2011-10	0
19716664	20130913091712	2013-09	0
19713387	20130912193639	2013-09	0
2929600	20061204133517	2006-12	0
178536	20050128082011	2005-01	0
18519012	20130224153536	2013-02	1
11113845	20091128030527	2009-11	0
14382705	20110413130748	2011-04	1
170562	20050117013125	2005-01	1
5135790	20070820193407	2007-08	0
23986330	20150202162655	2015-02	0
20001475	20131024232414	2013-10	0
14587457	20110515230736	2011-05	1
14482800	20110429023043	2011-04	1
13358322	20101101172629	2010-11	0
9441243	20090412214335	2009-04	0
8551756	20081218052006	2008-12	0
9110818	20090302033335	2009-03	0
10450260	20090831140324	2009-08	1
17819533	20121103194748	2012-11	1
13100370	20100919094058	2010-09	0
547439	20051102160713	2005-11	1
289401	20050606041159	2005-06	1
3330864	20070123223947	2007-01	0
7331750	20080618124709	2008-06	0
24066078	20150209200726	2015-02	0
9771239	20090526235314	2009-05	0
5365401	20070919120845	2007-09	0
21372602	20140510180849	2014-05	1
23828533	20150118235904	2015-01	0
12347028	20100512131821	2010-05	0
7664643	20080817033944	2008-08	0
16983171	20120612161435	2012-06	1
15035523	20110729044458	2011-07	1
226665	20050402013313	2005-04	0
2173670	20060907003528	2006-09	0
16372456	20120226182007	2012-02	0
9370426	20090403030445	2009-04	0
11710931	20100216221559	2010-02	0
23303513	20141126172952	2014-11	0
15239931	20110831020329	2011-08	0
13677647	20101225202143	2010-12	0
6324161	20080130182926	2008-01	0
21464129	20140523022351	2014-05	0
9328047	20090328200210	2009-03	1
19172248	20130611220157	2013-06	1
4743029	20070628211907	2007-06	1
6739162	20080325040428	2008-03	0
5689901	20071029022214	2007-10	0
16396118	20120301092937	2012-03	0
4299584	20070503055650	2007-05	0
17236319	20120728153513	2012-07	0
27695011	20160228090902	2016-02	0
20092026	20131107090821	2013-11	1
5086437	20070814073558	2007-08	0
178999	20050128213139	2005-01	1
10242579	20090802213131	2009-08	0
14891049	20110705143242	2011-07	0
21383855	20140512113125	2014-05	0
9176825	20090310023029	2009-03	1
18228986	20130109233110	2013-01	0
13820104	20110118222348	2011-01	0
12573462	20100615220054	2010-06	0
2649101	20061103092426	2006-11	0
27257201	20160108122908	2016-01	0
18024836	20121205023116	2012-12	0
19306564	20130708073803	2013-07	0
11910192	20100313161314	2010-03	0
26880129	20151124071127	2015-11	0
2834988	20061123153334	2006-11	1
11231040	20091214150615	2009-12	0
27605594	20160218002652	2016-02	0
4665633	20070618134928	2007-06	0
15075179	20110804091832	2011-08	0
11995678	20100324212735	2010-03	0
18321786	20130125024629	2013-01	1
6798185	20080401234527	2008-04	0
14380356	20110413035033	2011-04	0
4227603	20070425143341	2007-04	1
17184971	20120719060446	2012-07	1
301694	20050620135658	2005-06	1
8901617	20090204220645	2009-02	1
20640659	20140125130131	2014-01	1
17587402	20120926215725	2012-09	0
10696128	20091003225843	2009-10	1
21418856	20140517014447	2014-05	0
20905568	20140304105716	2014-03	1
2897456	20061130162450	2006-11	1
3504493	20070209083314	2007-02	0
12717406	20100712122229	2010-07	0
23991175	20150203022007	2015-02	0
3783894	20070309000026	2007-03	1
10131752	20090717133754	2009-07	0
13704861	20101231110215	2010-12	0
25498966	20150615114713	2015-06	0
255063	20050502072801	2005-05	1
10703	20030504150624	2003-05	1
18391343	20130205064825	2013-02	0
10261437	20090805144905	2009-08	0
6486028	20080220094947	2008-02	0
3282689	20070118152248	2007-01	0
72099	20040529051913	2004-05	1
23154635	20141112123157	2014-11	1
6215828	20080117060945	2008-01	0
19052256	20130521141702	2013-05	0
16929023	20120603054415	2012-06	0
18927713	20130429205411	2013-04	0
7573608	20080801035704	2008-08	0
15671114	20111106001245	2011-11	0
27157210	20151227074257	2015-12	0
3400532	20070130163630	2007-01	1
201993	20050302110143	2005-03	0
16439066	20120308101303	2012-03	0
16557786	20120328205118	2012-03	0
203171	20050303054443	2005-03	1
9079461	20090226034546	2009-02	0
10279303	20090808020417	2009-08	0
6967813	20080424181218	2008-04	1
26166539	20150903152019	2015-09	0
16001686	20111230220946	2011-12	0
13896125	20110130073016	2011-01	0
15306401	20110910140057	2011-09	0
6536595	20080226172617	2008-02	0
15278888	20110906094333	2011-09	0
7606181	20080806204849	2008-08	0
25019401	20150430184517	2015-04	1
15313585	20110911193334	2011-09	0
15600209	20111026003636	2011-10	1
9304657	20090325202257	2009-03	1
8631103	20090102004839	2009-01	0
3777609	20070308110344	2007-03	0
7387677	20080628090156	2008-06	1
4381795	20070512220850	2007-05	0
15104988	20110809042405	2011-08	0
12546982	20100611081852	2010-06	0
15209117	20110825201705	2011-08	0
6013378	20071215063152	2007-12	1
16308705	20120216160017	2012-02	0
26845775	20151120064130	2015-11	0
16776124	20120507010025	2012-05	0
21895776	20140723175553	2014-07	0
20799371	20140217080325	2014-02	0
20469282	20140101103806	2014-01	0
21469669	20140523192931	2014-05	0
16081213	20120113042104	2012-01	0
18033359	20121206090728	2012-12	0
22184625	20140813053856	2014-08	0
27548977	20160211035511	2016-02	0
17194018	20120720183802	2012-07	0
2430378	20061008192857	2006-10	0
426065	20050909183134	2005-09	1
8784054	20090121212524	2009-01	0
387123	20050816145143	2005-08	0
24760679	20150414064156	2015-04	0
1959339	20060808103241	2006-08	0
24174969	20150219142158	2015-02	0
8100639	20081017105137	2008-10	1
15241524	20110831085753	2011-08	0
10502061	20090907150128	2009-09	0
26277260	20150916192251	2015-09	0
3784107	20070309002743	2007-03	1
21828283	20140714131002	2014-07	0
2428696	20061008145526	2006-10	1
308891	20050624160656	2005-06	0
15060960	20110802084335	2011-08	0
26055159	20150820205606	2015-08	0
24405776	20150312175902	2015-03	0
10681715	20091001195912	2009-10	0
12476161	20100531071339	2010-05	0
11967178	20100321072812	2010-03	0
1435085	20060514125521	2006-05	0
15724965	20111114065219	2011-11	1
9745849	20090523100953	2009-05	0
9216050	20090314191337	2009-03	0
11848823	20100305163530	2010-03	0
14872847	20110702024359	2011-07	1
218513	20050323003448	2005-03	0
4294504	20070502181443	2007-05	1
14252174	20110324133423	2011-03	0
15299124	20110909080236	2011-09	0
18007129	20121202154139	2012-12	0
4372779	20070511154552	2007-05	0
28119252	20160418154129	2016-04	0
7542025	20080726231737	2008-07	0
810042	20060119065820	2006-01	0
7662831	20080816184048	2008-08	0
7538621	20080726064128	2008-07	0
13737371	20110106082758	2011-01	0
4777412	20070703103739	2007-07	0
5801454	20071113001822	2007-11	0
13122019	20100922221740	2010-09	1
13759135	20110109204047	2011-01	0
2050963	20060821182925	2006-08	0
6305250	20080128142131	2008-01	0
29265	20031128142204	2003-11	1
5732383	20071103144310	2007-11	0
167497	20050421095502	2005-04	1
6560054	20080229113322	2008-02	0
24850790	20150420070958	2015-04	0
15199228	20110824100243	2011-08	0
813878	20060120023311	2006-01	1
2637522	20061102025806	2006-11	0
8844013	20090128231746	2009-01	0
28527070	20160609200127	2016-06	0
9335432	20090329204014	2009-03	0
28320878	20160513001517	2016-05	0
2448651	20061010194605	2006-10	0
2600724	20061028222800	2006-10	0
7453414	20080710103320	2008-07	0
20932487	20140308053814	2014-03	0
9058644	20090223205523	2009-02	1
2239084	20060914205614	2006-09	1
20644096	20140125233922	2014-01	0
96988	20040907155104	2004-09	1
28737135	20160710035435	2016-07	0
14552091	20110510064559	2011-05	0
17771698	20121026221815	2012-10	0
1659796	20060621175236	2006-06	0
235810	20050620150245	2005-06	1
8449278	20081203061656	2008-12	0
15416327	20110927150101	2011-09	1
11685435	20100213165540	2010-02	0
9306234	20090326000524	2009-03	0
3163787	20070104014801	2007-01	0
11466839	20100118140434	2010-01	0
21286629	20140428182040	2014-04	0
19930425	20131015011833	2013-10	0
12731593	20100714180112	2010-07	0
15723515	20111114004054	2011-11	0
9665686	20090512161657	2009-05	0
11083408	20091123190202	2009-11	0
197352	20050221221007	2005-02	0
17993385	20121130120226	2012-11	0
24736493	20150412074538	2015-04	0
13495989	20101123230919	2010-11	1
18331164	20130126174439	2013-01	0
23857338	20150121154553	2015-01	0
279689	20050527012522	2005-05	0
6185813	20080113175605	2008-01	0
23930335	20150128105005	2015-01	0
13016137	20100904123430	2010-09	0
17497933	20120912172233	2012-09	0
28322695	20160513072137	2016-05	0
8525539	20081214105044	2008-12	0
3488184	20070207214455	2007-02	0
289133	20060301073520	2006-03	1
3734445	20070304051845	2007-03	1
13580397	20101207215940	2010-12	0
641317	20051206045111	2005-12	1
4375216	20070511214553	2007-05	0
2476556	20061013202815	2006-10	0
14949534	20110715132006	2011-07	0
21770238	20140706132230	2014-07	0
25659061	20150701221548	2015-07	0
60526	20040416130634	2004-04	1
1052922	20060309004515	2006-03	0
10089271	20090711013110	2009-07	0
21586811	20140609181834	2014-06	0
10415357	20090826172958	2009-08	0
8388969	20081124153459	2008-11	0
20119168	20131111121148	2013-11	0
2626324	20061031222438	2006-10	0
3998482	20070331213505	2007-03	0
1108008	20060319130337	2006-03	1
225443	20050331153013	2005-03	0
289050	20050605195140	2005-06	0
6386110	20080207155938	2008-02	0
7046717	20080506070950	2008-05	0
10292412	20090810023158	2009-08	0
1392337	20060507131003	2006-05	1
17878585	20121113012024	2012-11	0
7788074	20080905052905	2008-09	0
1486797	20060522225216	2006-05	0
3527003	20070211194707	2007-02	1
16103550	20120116204324	2012-01	0
2199830	20060910130440	2006-09	0
24992665	20150429024430	2015-04	0
504984	20051016181908	2005-10	1
7627106	20080810164059	2008-08	0
15506999	20111011160446	2011-10	0
7491905	20080717151907	2008-07	0
3737630	20070304162658	2007-03	0
1788492	20060713183217	2006-07	1
280556	20050602011751	2005-06	0
8308411	20081113100920	2008-11	0
9676674	20090513220717	2009-05	0
10840842	20091022201320	2009-10	0
801100	20060117122821	2006-01	1
259469	20050510033538	2005-05	0
4176270	20070420000503	2007-04	0
180862	20050131074920	2005-01	1
10422358	20090827141256	2009-08	0
16901311	20120529075901	2012-05	0
16854265	20120521004812	2012-05	0
26150860	20150901183355	2015-09	0
1617463	20060614194332	2006-06	0
180587	20050131003152	2005-01	1
16311243	20120217000538	2012-02	0
1113387	20060320131148	2006-03	0
307170	20050623060703	2005-06	1
351748	20050726133715	2005-07	1
26261837	20150915041521	2015-09	0
20627304	20140123145126	2014-01	0
22677435	20140928030049	2014-09	0
10766	20030506091040	2003-05	1
13636154	20101217082719	2010-12	0
25813998	20150720191250	2015-07	1
21402815	20140514190608	2014-05	0
8103402	20081017181516	2008-10	0
1660532	20060621200211	2006-06	0
7574478	20080801081027	2008-08	0
17890547	20121114203817	2012-11	0
6020676	20071216190450	2007-12	0
7445243	20080709010820	2008-07	0
25453191	20150610190006	2015-06	0
23360501	20141202123435	2014-12	0
8122477	20081020142434	2008-10	1
8428452	20081130140806	2008-11	1
15195814	20110823200548	2011-08	0
16021006	20120103175828	2012-01	0
24006332	20150204122633	2015-02	0
15123365	20110811221626	2011-08	0
19211722	20130619072340	2013-06	0
12486554	20100601201345	2010-06	0
305648	20050622002107	2005-06	1
7941201	20080925223446	2008-09	1
9177887	20090310060349	2009-03	0
7413018	20080703005501	2008-07	0
5194487	20070828154109	2007-08	1
12531612	20100608225952	2010-06	0
20938293	20140309051348	2014-03	0
6948620	20080422074040	2008-04	0
14892991	20110705205217	2011-07	0
25879937	20150729011604	2015-07	0
10156461	20090721031203	2009-07	0
7564730	20080730173522	2008-07	0
3187706	20070107021719	2007-01	0
8437097	20081201181259	2008-12	0
18026451	20121205091833	2012-12	1
7158677	20080522050749	2008-05	0
27607456	20160218065037	2016-02	1
6151105	20080109023045	2008-01	0
152518	20041215170323	2004-12	1
7179289	20080525161827	2008-05	0
10601411	20090921022236	2009-09	0
906977	20060209090130	2006-02	1
21770969	20140706153521	2014-07	0
1493955	20060524003918	2006-05	0
12540836	20100610094722	2010-06	0
10941332	20091104224106	2009-11	0
5301371	20070911180622	2007-09	1
28623953	20160622171427	2016-06	0
14271730	20110327181129	2011-03	0
3585787	20070217055420	2007-02	1
14273539	20110328002615	2011-03	0
5771911	20071108183319	2007-11	0
16308577	20120216154110	2012-02	0
21136821	20140406203738	2014-04	0
18908330	20130426072950	2013-04	0
12428814	20100523184328	2010-05	0
16384588	20120228160825	2012-02	0
18447246	20130213201944	2013-02	0
6807704	20080403040106	2008-04	0
8849419	20090129160246	2009-01	0
3785024	20070309021810	2007-03	0
15182329	20110821175550	2011-08	0
26726243	20151106163930	2015-11	0
6577822	20080303020347	2008-03	0
4703006	20070623070421	2007-06	0
73757	20040603174511	2004-06	1
20725930	20140206144156	2014-02	0
8227387	20081103005818	2008-11	0
7387433	20080628073141	2008-06	0
1299816	20060422113919	2006-04	0
3133705	20061230190744	2006-12	0
3616538	20070220140158	2007-02	1
17876148	20121112173608	2012-11	1
178990	20050128212953	2005-01	1
199063	20050307174258	2005-03	1
6547111	20080227212036	2008-02	0
14852107	20110628150929	2011-06	1
4074510	20070409185559	2007-04	0
16048847	20120108045004	2012-01	0
18222236	20130108230711	2013-01	1
988289	20060225040821	2006-02	0
7517129	20080722133507	2008-07	0
15661208	20111104093346	2011-11	0
16445976	20120309141127	2012-03	0
24019285	20150205154030	2015-02	0
1063236	20060310210542	2006-03	1
1675014	20060624071151	2006-06	0
26458021	20151007161956	2015-10	0
6032724	20071218173719	2007-12	0
14203775	20110317003718	2011-03	0
5513253	20071007131230	2007-10	0
9879932	20090610200629	2009-06	1
8398453	20081125192641	2008-11	0
11570800	20100130234358	2010-01	0
11060887	20091120101854	2009-11	1
22051844	20140804105211	2014-08	0
24322484	20150305001054	2015-03	1
28584717	20160617054734	2016-06	0
19968725	20131020143448	2013-10	0
15865262	20111206141628	2011-12	0
5070864	20070812020206	2007-08	0
28081100	20160413180437	2016-04	0
27690986	20160227192156	2016-02	0
10333513	20090815132844	2009-08	0
5220840	20070901073206	2007-09	0
19502777	20130810033323	2013-08	0
6591956	20080304203209	2008-03	0
15341899	20110915215614	2011-09	0
24506005	20150322122850	2015-03	0
5284853	20070909202114	2007-09	0
20906635	20140304141150	2014-03	0
7924781	20080923220258	2008-09	0
12715492	20100712030813	2010-07	0
8702371	20090111173703	2009-01	1
13980185	20110211151450	2011-02	0
4138874	20070416125254	2007-04	1
81895	20040624154947	2004-06	0
170134	20050116020813	2005-01	1
18549655	20130228205130	2013-02	0
15626240	20111030024804	2011-10	0
15333958	20110914185820	2011-09	0
16406105	20120302223206	2012-03	0
2308273	20060923161843	2006-09	0
4875623	20070716152638	2007-07	1
2767160	20061116010152	2006-11	1
11770297	20100223233528	2010-02	0
8791430	20090122183059	2009-01	0
13231672	20101011180911	2010-10	0
26224467	20150910144152	2015-09	0
14445588	20110423112146	2011-04	1
552944	20051114170104	2005-11	0
9588864	20090502064914	2009-05	0
16187473	20120129140408	2012-01	0
14112955	20110303022627	2011-03	0
15571097	20111021114457	2011-10	1
6052154	20071222053930	2007-12	0
164113	20050105233800	2005-01	1
1032470	20060305124303	2006-03	1
6159593	20080110032643	2008-01	0
14499728	20110502000415	2011-05	0
301832	20050618155724	2005-06	1
15192256	20110823091554	2011-08	0
11211751	20091211160837	2009-12	0
23610097	20141228070233	2014-12	0
2785329	20061117212120	2006-11	0
8778391	20090121052219	2009-01	0
436920	20050915210212	2005-09	0
3230320	20070112031903	2007-01	1
3289721	20070119081354	2007-01	0
27499659	20160205013852	2016-02	0
2234233	20060914084522	2006-09	1
28300548	20160510165018	2016-05	0
19344922	20130715145752	2013-07	0
14657617	20110527041436	2011-05	1
7614876	20080808074715	2008-08	0
10430022	20090828143328	2009-08	0
16016934	20120103010846	2012-01	0
2600984	20061028232158	2006-10	1
19206821	20130618102009	2013-06	0
17275271	20120805055604	2012-08	0
14040738	20110220162059	2011-02	0
14745243	20110610163630	2011-06	0
11456522	20100117040531	2010-01	0
8681416	20090108202446	2009-01	0
20142934	20131114160448	2013-11	0
15129738	20110812225105	2011-08	0
23021704	20141030225647	2014-10	0
7500472	20080719043030	2008-07	1
17587938	20120927001457	2012-09	0
348154	20050724083227	2005-07	1
1478731	20060521180428	2006-05	0
18700505	20130322222753	2013-03	0
2198498	20060910072149	2006-09	0
15477729	20111006231955	2011-10	1
18923354	20130429045252	2013-04	1
234789	20050411151803	2005-04	0
6736586	20080324205311	2008-03	0
3275450	20070117190327	2007-01	0
2061496	20060823024734	2006-08	0
26784244	20151113062213	2015-11	1
90507	20040801043613	2004-08	1
12487960	20100602011138	2010-06	0
6744352	20080325201112	2008-03	0
10715818	20091006153110	2009-10	1
25665497	20150702144738	2015-07	0
15511683	20111012080658	2011-10	0
192899	20050215202801	2005-02	0
3089567	20061223020659	2006-12	1
267940	20050515044916	2005-05	0
19923279	20131014004702	2013-10	0
11519136	20100125021030	2010-01	0
15775829	20111121235137	2011-11	0
10344515	20090817070305	2009-08	0
13313711	20101025095939	2010-10	1
24075823	20150210162303	2015-02	0
16677424	20120419095601	2012-04	0
15464727	20111005022202	2011-10	0
7569364	20080731120851	2008-07	0
9529959	20090424095121	2009-04	0
20831163	20140221154705	2014-02	1
17541219	20120919180710	2012-09	0
18312048	20130123154438	2013-01	0
18150985	20121226222938	2012-12	0
4923228	20070723023531	2007-07	0
129797	20041106000552	2004-11	1
7723237	20080826205938	2008-08	1
14015411	20110216184134	2011-02	0
13190155	20101004174348	2010-10	0
263608	20050510164943	2005-05	1
257309	20050504111504	2005-05	0
12670343	20100703093855	2010-07	0
16249756	20120207172640	2012-02	0
11102076	20091126053355	2009-11	0
8608285	20081229002707	2008-12	0
73862	20040604002726	2004-06	1
2371013	20061001124642	2006-10	1
4719468	20070625194053	2007-06	1
114389	20050404222209	2005-04	1
5822533	20071115164235	2007-11	0
22322346	20140825102026	2014-08	0
23636601	20141230231855	2014-12	1
126227	20041030012451	2004-10	0
10643807	20090926170200	2009-09	0
480670	20051006164633	2005-10	0
19170329	20130611151710	2013-06	0
1659061	20060621154041	2006-06	0
10876017	20091027143901	2009-10	0
14409950	20110417210101	2011-04	0
4278729	20070501025101	2007-05	0
12859989	20100806221227	2010-08	0
13511864	20101126190421	2010-11	0
5193908	20070828140959	2007-08	0
756793	20060105182121	2006-01	1
9931348	20090618013613	2009-06	0
3512930	20070210040825	2007-02	0
3845606	20070315162714	2007-03	0
16635779	20120412011849	2012-04	0
9674663	20090513172207	2009-05	0
7948586	20080926231645	2008-09	0
13774931	20110112054524	2011-01	0
